row_ind,player_name,season,transfer_date,team_from,team_to,market_value,transfer_value,contract_expiry,player_url,query_date,timestamp,blob,player_id,teams_url,team_id,player_transfer_id,nombre,transferId,fromTeamId,fromTeamName,toTeamId,toTeamName,active,startDate,endDate,type,value,currency,announceDate,playerId,ID_comparación
3,Aaron Kiil Olsen,18/19,2019-04-15,Bærum SK II,Bærum,NA,NA,NA,https://www.transfermarkt.com/aaron-kiil-olsen/profil/spieler/633546,2024-09-09,2024-09-07 14:27:45+00:00,transfermarkt/player_transfers/ players_transfer_history 2024-09-07 14:27:45 UTC 0 part 32350,633546,https://www.transfermarkt.com/valerenga-fotball/startseite/verein/76/saison_id/2022,76,2019041576633546,Aaron Kiil Olsen,763314,,,7122,Bærum SK,0,2019-01-01,2021-01-15,Free Transfer,0,EUR,,613730,aaron olsen_brum sk ii_brum_2019_4 / aaron olsen__brum sk_2019_1
4,Aaron Kircher,13/14,2014-01-23,SCR Altach,First Vienna FC,50000,0,2014-06-30,https://www.transfermarkt.com/aaron-kircher/profil/spieler/83613,2024-09-10,2024-09-07 14:27:45+00:00,transfermarkt/player_transfers/ players_transfer_history 2024-09-07 14:27:45 UTC 0 part 37978,83613,https://www.transfermarkt.com/vfb-hohenems/startseite/verein/4478/saison_id/2022,4478,20140123447883613,Aaron Kircher,1654311,8768,SC Rheindorf Altach,8764,First Vienna FC 1894,0,2014-01-23,2014-07-01,Transfer,0,EUR,,65131,aaron kircher_scr altach_first vienna_2014_1 / aaron kircher_sc rheindorf altach_first vienna 1894_2014_1
3,Aaron Kircher,14/15,2014-07-01,First Vienna FC,FC Dornbirn,1e+05,0,NA,https://www.transfermarkt.com/aaron-kircher/profil/spieler/83613,2024-09-10,2024-09-07 14:27:45+00:00,transfermarkt/player_transfers/ players_transfer_history 2024-09-07 14:27:45 UTC 0 part 37978,83613,https://www.transfermarkt.com/vfb-hohenems/startseite/verein/4478/saison_id/2022,4478,20140701447883613,Aaron Kircher,20999,8764,First Vienna FC 1894,8832,FC Dornbirn 1913,1,2014-07-01,2022-07-01,Transfer,0,,2014-07-11,65131,aaron kircher_first vienna_dornbirn_2014_7 / aaron kircher_first vienna 1894_dornbirn 1913_2014_7
5,Aaron Kircher,12/13,2012-07-01,A. Lustenau,SCR Altach,50000,0,NA,https://www.transfermarkt.com/aaron-kircher/profil/spieler/83613,2024-09-10,2024-09-07 14:27:45+00:00,transfermarkt/player_transfers/ players_transfer_history 2024-09-07 14:27:45 UTC 0 part 37978,83613,https://www.transfermarkt.com/vfb-hohenems/startseite/verein/4478/saison_id/2022,4478,20120701447883613,Aaron Kircher,1654317,8746,SC Austria Lustenau,8768,SC Rheindorf Altach,0,2012-07-01,2014-01-23,Transfer,0,EUR,,65131,aaron kircher_a. lustenau_scr altach_2012_7 / aaron kircher_sc austria lustenau_sc rheindorf altach_2012_7
2,Aaron Kircher,22/23,2022-07-01,FC Dornbirn,Hohenems,NA,0,NA,https://www.transfermarkt.com/aaron-kircher/profil/spieler/83613,2024-09-10,2024-09-07 14:27:45+00:00,transfermarkt/player_transfers/ players_transfer_history 2024-09-07 14:27:45 UTC 0 part 37978,83613,https://www.transfermarkt.com/vfb-hohenems/startseite/verein/4478/saison_id/2022,4478,20220701447883613,Aaron Kircher,1654306,8832,FC Dornbirn 1913,8872,VfB Hohenems,0,2022-07-01,2023-07-01,Transfer,0,EUR,,65131,aaron kircher_dornbirn_hohenems_2022_7 / aaron kircher_dornbirn 1913_vfb hohenems_2022_7
3,Aaron Kuhl,22/23,2023-01-30,Slough,Dorking,NA,0,2023-06-30,https://www.transfermarkt.com/aaron-kuhl/profil/spieler/249884,2024-09-08,2024-09-07 14:27:45+00:00,transfermarkt/player_transfers/ players_transfer_history 2024-09-07 14:27:45 UTC 0 part 7939,249884,https://www.transfermarkt.com/dorking-wanderers/startseite/verein/52299/saison_id/2022,52299,2023013052299249884,Aaron Kuhl,1911596,1738,Slough Town FC,25566,Dorking Wanderers FC,0,2023-01-30,2023-10-20,Transfer,0,EUR,,336757,aaron kuhl_slough_dorking_2023_1 / aaron kuhl_slough town_dorking wanderers_2023_1
5,Aaron Kuhl,19/20,2019-12-07,Slough,Basingstoke,NA,NA,2020-06-30,https://www.transfermarkt.com/aaron-kuhl/profil/spieler/249884,2024-09-08,2024-09-07 14:27:45+00:00,transfermarkt/player_transfers/ players_transfer_history 2024-09-07 14:27:45 UTC 0 part 7939,249884,https://www.transfermarkt.com/dorking-wanderers/startseite/verein/52299/saison_id/2022,52299,2019120752299249884,Aaron Kuhl,1361061,1738,Slough Town FC,1762,Basingstoke Town FC,0,2019-12-07,2020-08-07,Transfer,0,EUR,,336757,aaron kuhl_slough_basingstoke_2019_12 / aaron kuhl_slough town_basingstoke town_2019_12
1,Aaron Kuhl,23/24,2024-03-24,Farnborough,Dorking,NA,NA,2024-03-24,https://www.transfermarkt.com/aaron-kuhl/profil/spieler/249884,2024-09-08,2024-09-07 14:27:45+00:00,transfermarkt/player_transfers/ players_transfer_history 2024-09-07 14:27:45 UTC 0 part 7939,249884,https://www.transfermarkt.com/dorking-wanderers/startseite/verein/52299/saison_id/2022,52299,2024032452299249884,Aaron Kuhl,2250724,1715,Farnborough,25566,Dorking Wanderers,0,2024-03-24,,Back from Loan,0,EUR,,336757,aaron kuhl_farnborough_dorking_2024_3 / aaron kuhl_farnborough_dorking wanderers_2024_3
8,Aaron Kuhl,17/18,2017-07-01,Reading,Without Club,1e+05,NA,NA,https://www.transfermarkt.com/aaron-kuhl/profil/spieler/249884,2024-09-08,2024-09-07 14:27:45+00:00,transfermarkt/player_transfers/ players_transfer_history 2024-09-07 14:27:45 UTC 0 part 7939,249884,https://www.transfermarkt.com/dorking-wanderers/startseite/verein/52299/saison_id/2022,52299,2017070152299249884,Aaron Kuhl,1361056,1637,Reading FC,,,0,2017-07-01,2019-10-10,Free Agent,0,EUR,,336757,aaron kuhl_reading_without_2017_7 / aaron kuhl_reading_<NA>_2017_7
4,Aaron Kuhl,20/21,2020-08-07,Basingstoke,Slough,NA,0,NA,https://www.transfermarkt.com/aaron-kuhl/profil/spieler/249884,2024-09-08,2024-09-07 14:27:45+00:00,transfermarkt/player_transfers/ players_transfer_history 2024-09-07 14:27:45 UTC 0 part 7939,249884,https://www.transfermarkt.com/dorking-wanderers/startseite/verein/52299/saison_id/2022,52299,2020080752299249884,Aaron Kuhl,1361064,1762,Basingstoke Town FC,1738,Slough Town FC,0,2020-08-07,2023-01-30,Transfer,0,EUR,,336757,aaron kuhl_basingstoke_slough_2020_8 / aaron kuhl_basingstoke town_slough town_2020_8
10,Aaron Kuhl,16/17,2016-08-19,Reading,Boreham Wood,150000,NA,NA,https://www.transfermarkt.com/aaron-kuhl/profil/spieler/249884,2024-09-08,2024-09-07 14:27:45+00:00,transfermarkt/player_transfers/ players_transfer_history 2024-09-07 14:27:45 UTC 0 part 7939,249884,https://www.transfermarkt.com/dorking-wanderers/startseite/verein/52299/saison_id/2022,52299,2016081952299249884,Aaron Kuhl,284080,1637,Reading FC,1917,Boreham Wood FC,0,2016-08-19,2017-01-28,Loan,0,,2016-08-20,336757,aaron kuhl_reading_boreham wood_2016_8 / aaron kuhl_reading_boreham wood_2016_8
12,Aaron Kuhl,15/16,2015-09-01,Reading,Dundee United,150000,NA,2017-06-30,https://www.transfermarkt.com/aaron-kuhl/profil/spieler/249884,2024-09-08,2024-09-07 14:27:45+00:00,transfermarkt/player_transfers/ players_transfer_history 2024-09-07 14:27:45 UTC 0 part 7939,249884,https://www.transfermarkt.com/dorking-wanderers/startseite/verein/52299/saison_id/2022,52299,2015090152299249884,Aaron Kuhl,85385,1637,Reading FC,8513,Dundee United FC,0,2015-09-01,2015-12-14,Loan,0,,2015-09-12,336757,aaron kuhl_reading_dundee united_2015_9 / aaron kuhl_reading_dundee united_2015_9
2,Aaron Kuhl,23/24,2023-10-20,Dorking,Farnborough,NA,NA,2024-06-30,https://www.transfermarkt.com/aaron-kuhl/profil/spieler/249884,2024-09-08,2024-09-07 14:27:45+00:00,transfermarkt/player_transfers/ players_transfer_history 2024-09-07 14:27:45 UTC 0 part 7939,249884,https://www.transfermarkt.com/dorking-wanderers/startseite/verein/52299/saison_id/2022,52299,2023102052299249884,Aaron Kuhl,2137953,25566,Dorking Wanderers FC,1715,Farnborough FC,0,2023-10-20,2024-03-24,Loan,0,EUR,,336757,aaron kuhl_dorking_farnborough_2023_10 / aaron kuhl_dorking wanderers_farnborough_2023_10
9,Aaron Kuhl,16/17,2017-01-28,Boreham Wood,Reading,150000,NA,2017-01-28,https://www.transfermarkt.com/aaron-kuhl/profil/spieler/249884,2024-09-08,2024-09-07 14:27:45+00:00,transfermarkt/player_transfers/ players_transfer_history 2024-09-07 14:27:45 UTC 0 part 7939,249884,https://www.transfermarkt.com/dorking-wanderers/startseite/verein/52299/saison_id/2022,52299,2017012852299249884,Aaron Kuhl,1361052,1917,Boreham Wood FC,1637,Reading FC,0,2017-01-28,2017-07-01,Back from Loan,0,EUR,,336757,aaron kuhl_boreham wood_reading_2017_1 / aaron kuhl_boreham wood_reading_2017_1
11,Aaron Kuhl,15/16,2015-12-14,Dundee United,Reading,150000,NA,2015-12-14,https://www.transfermarkt.com/aaron-kuhl/profil/spieler/249884,2024-09-08,2024-09-07 14:27:45+00:00,transfermarkt/player_transfers/ players_transfer_history 2024-09-07 14:27:45 UTC 0 part 7939,249884,https://www.transfermarkt.com/dorking-wanderers/startseite/verein/52299/saison_id/2022,52299,2015121452299249884,Aaron Kuhl,1310877,8513,Dundee United FC,1637,Reading FC,0,2015-12-14,2016-08-19,Back from Loan,0,EUR,,336757,aaron kuhl_dundee united_reading_2015_12 / aaron kuhl_dundee united_reading_2015_12
6,Aaron Kuhl,19/20,2019-11-15,Basingstoke,Slough,NA,0,2020-06-30,https://www.transfermarkt.com/aaron-kuhl/profil/spieler/249884,2024-09-08,2024-09-07 14:27:45+00:00,transfermarkt/player_transfers/ players_transfer_history 2024-09-07 14:27:45 UTC 0 part 7939,249884,https://www.transfermarkt.com/dorking-wanderers/startseite/verein/52299/saison_id/2022,52299,2019111552299249884,Aaron Kuhl,1361060,1762,Basingstoke Town FC,1738,Slough Town FC,0,2019-11-15,2019-12-07,Transfer,0,EUR,,336757,aaron kuhl_basingstoke_slough_2019_11 / aaron kuhl_basingstoke town_slough town_2019_11
1,Aaron Kuhl,23/24,2024-01-01,Farnborough,Dorking,NA,NA,2024-01-01,https://www.transfermarkt.com/aaron-kuhl/profil/spieler/249884,2024-02-07,2024-02-05 16:21:04+00:00,NA,249884,https://www.transfermarkt.com/dorking-wanderers/startseite/verein/52299/saison_id/2022,52299,2024010152299249884,Aaron Kuhl,2250724,1715,Farnborough,25566,Dorking Wanderers,0,2024-03-24,,Back from Loan,0,EUR,,336757,aaron kuhl_farnborough_dorking_2024_1 / aaron kuhl_farnborough_dorking wanderers_2024_3
5,Aaron Leganase,17/18,2017-07-01,Arras B,Arras FA,NA,NA,NA,https://www.transfermarkt.com/aaron-leganese/profil/spieler/896899,2024-09-07,2024-09-07 14:27:45+00:00,transfermarkt/player_transfers/ players_transfer_history 2024-09-07 14:27:45 UTC 0 part 5590,896899,https://www.transfermarkt.com/us-vimy/startseite/verein/51445/saison_id/2022,51445,2017070151445896899,Aaron Leganase,1091238,,,4043,Arras FA,0,2017-07-01,2020-07-01,Free Transfer,0,EUR,,432118,aaron leganase_arras b_arras fa_2017_7 / aaron leganase_<NA>_arras fa_2017_7
1,Aaron Lennox,23/24,2023-07-01,Montrose,Retired,NA,NA,2024-05-31,https://www.transfermarkt.com/aaron-lennox/profil/spieler/216896,2024-09-08,2024-09-07 14:27:45+00:00,transfermarkt/player_transfers/ players_transfer_history 2024-09-07 14:27:45 UTC 0 part 18953,216896,https://www.transfermarkt.com/montrose-fc/startseite/verein/3030/saison_id/2022,3030,202307013030216896,Aaron Lennox,2011054,8544,Montrose FC,,,0,2023-07-01,,Free Agent,0,EUR,,144792,aaron lennox_montrose_retired_2023_7 / aaron lennox_montrose_<NA>_2023_7
6,Aaron Lennox,17/18,2017-07-01,Aberdeen FC,Raith Rovers,50000,0,NA,https://www.transfermarkt.com/aaron-lennox/profil/spieler/216896,2024-09-08,2024-09-07 14:27:45+00:00,transfermarkt/player_transfers/ players_transfer_history 2024-09-07 14:27:45 UTC 0 part 18953,216896,https://www.transfermarkt.com/montrose-fc/startseite/verein/3030/saison_id/2022,3030,201707013030216896,Aaron Lennox,302871,8518,Aberdeen FC,8527,Raith Rovers FC,1,2016-07-01,2017-06-30,Loan,0,,2016-07-13,144792,aaron lennox_aberdeen_raith rovers_2017_7 / aaron lennox_aberdeen_raith rovers_2016_7
14,Aaron Lennox,14/15,2014-10-03,QPR,Concord Rangers,NA,NA,NA,https://www.transfermarkt.com/aaron-lennox/profil/spieler/216896,2024-09-08,2024-09-07 14:27:45+00:00,transfermarkt/player_transfers/ players_transfer_history 2024-09-07 14:27:45 UTC 0 part 18953,216896,https://www.transfermarkt.com/montrose-fc/startseite/verein/3030/saison_id/2022,3030,201410033030216896,Aaron Lennox,80928,1650,Queens Park Rangers,2081,Concord Rangers,0,2014-10-03,2014-11-02,Loan,0,,2014-10-04,144792,aaron lennox_qpr_concord rangers_2014_10 / aaron lennox_queens park rangers_concord rangers_2014_10
5,Aaron Lennox,18/19,2018-07-01,Raith Rovers,Partick Thistle,NA,0,NA,https://www.transfermarkt.com/aaron-lennox/profil/spieler/216896,2024-09-08,2024-09-07 14:27:45+00:00,transfermarkt/player_transfers/ players_transfer_history 2024-09-07 14:27:45 UTC 0 part 18953,216896,https://www.transfermarkt.com/montrose-fc/startseite/verein/3030/saison_id/2022,3030,201807013030216896,Aaron Lennox,639700,8527,Raith Rovers,8519,Partick Thistle,0,2018-07-01,2019-01-31,Transfer,0,EUR,,144792,aaron lennox_raith rovers_partick thistle_2018_7 / aaron lennox_raith rovers_partick thistle_2018_7
2,Aaron Lennox,19/20,2019-07-05,Partick Thistle,Montrose,75000,0,NA,https://www.transfermarkt.com/aaron-lennox/profil/spieler/216896,2024-09-08,2024-09-07 14:27:45+00:00,transfermarkt/player_transfers/ players_transfer_history 2024-09-07 14:27:45 UTC 0 part 18953,216896,https://www.transfermarkt.com/montrose-fc/startseite/verein/3030/saison_id/2022,3030,201907053030216896,Aaron Lennox,724314,8519,Partick Thistle,8543,Cowdenbeath,0,2019-01-31,2019-03-20,Loan,0,EUR,,144792,aaron lennox_partick thistle_montrose_2019_7 / aaron lennox_partick thistle_cowdenbeath_2019_1
4,Aaron Lennox,18/19,2019-01-31,Partick Thistle,Cowdenbeath,75000,NA,2019-05-31,https://www.transfermarkt.com/aaron-lennox/profil/spieler/216896,2024-09-08,2024-09-07 14:27:45+00:00,transfermarkt/player_transfers/ players_transfer_history 2024-09-07 14:27:45 UTC 0 part 18953,216896,https://www.transfermarkt.com/montrose-fc/startseite/verein/3030/saison_id/2022,3030,201901313030216896,Aaron Lennox,724314,8519,Partick Thistle,8543,Cowdenbeath,0,2019-01-31,2019-03-20,Loan,0,EUR,,144792,aaron lennox_partick thistle_cowdenbeath_2019_1 / aaron lennox_partick thistle_cowdenbeath_2019_1
3,Aaron Lennox,18/19,2019-05-05,Cowdenbeath,Partick Thistle,75000,NA,2019-05-05,https://www.transfermarkt.com/aaron-lennox/profil/spieler/216896,2024-09-08,2024-09-07 14:27:45+00:00,transfermarkt/player_transfers/ players_transfer_history 2024-09-07 14:27:45 UTC 0 part 18953,216896,https://www.transfermarkt.com/montrose-fc/startseite/verein/3030/saison_id/2022,3030,201905053030216896,Aaron Lennox,747507,8543,Cowdenbeath,8519,Partick Thistle,0,2019-07-01,2019-07-01,Back from Loan,0,EUR,,144792,aaron lennox_cowdenbeath_partick thistle_2019_5 / aaron lennox_cowdenbeath_partick thistle_2019_7
8,Aaron Lennox,16/17,2016-07-01,Aberdeen FC,Raith Rovers,NA,NA,2017-06-30,https://www.transfermarkt.com/aaron-lennox/profil/spieler/216896,2024-09-08,2024-09-07 14:27:45+00:00,transfermarkt/player_transfers/ players_transfer_history 2024-09-07 14:27:45 UTC 0 part 18953,216896,https://www.transfermarkt.com/montrose-fc/startseite/verein/3030/saison_id/2022,3030,201607013030216896,Aaron Lennox,302871,8518,Aberdeen FC,8527,Raith Rovers FC,1,2016-07-01,2017-06-30,Loan,0,,2016-07-13,144792,aaron lennox_aberdeen_raith rovers_2016_7 / aaron lennox_aberdeen_raith rovers_2016_7
5,Aaron Lewis,19/20,2019-08-10,Swansea U21,Lincoln City,NA,0,NA,https://www.transfermarkt.com/aaron-lewis/profil/spieler/344014,2024-09-10,2024-09-07 14:27:45+00:00,transfermarkt/player_transfers/ players_transfer_history 2024-09-07 14:27:45 UTC 0 part 46797,344014,https://www.transfermarkt.com/newport-county/startseite/verein/3716/saison_id/2022,3716,201908103716344014,Aaron Lewis,829050,26677,Swansea City AFC Under 21,1680,Lincoln City FC,0,2019-08-10,2020-10-16,Transfer,0,EUR,,351797,aaron lewis_swansea u21_lincoln city_2019_8 / aaron lewis_swansea city afc under 21_lincoln city_2019_8
2,Aaron Lewis,20/21,2021-02-02,Lincoln City,Newport County,NA,0,2021-06-30,https://www.transfermarkt.com/aaron-lewis/profil/spieler/344014,2024-09-10,2024-09-07 14:27:45+00:00,transfermarkt/player_transfers/ players_transfer_history 2024-09-07 14:27:45 UTC 0 part 46797,344014,https://www.transfermarkt.com/newport-county/startseite/verein/3716/saison_id/2022,3716,202102023716344014,Aaron Lewis,1141798,1680,Lincoln City FC,1768,Newport County AFC,0,2021-02-02,2023-07-11,Transfer,0,EUR,,351797,aaron lewis_lincoln city_newport county_2021_2 / aaron lewis_lincoln city_newport county afc_2021_2
1,Aaron Lewis,23/24,2023-07-11,Newport County,Mansfield Town,175000,0,NA,https://www.transfermarkt.com/aaron-lewis/profil/spieler/344014,2024-09-10,2024-09-07 14:27:45+00:00,transfermarkt/player_transfers/ players_transfer_history 2024-09-07 14:27:45 UTC 0 part 46797,344014,https://www.transfermarkt.com/newport-county/startseite/verein/3716/saison_id/2022,3716,202307113716344014,Aaron Lewis,1973163,1768,Newport County AFC,1679,Mansfield Town FC,0,2023-07-11,,Transfer,0,EUR,,351797,aaron lewis_newport county_mansfield town_2023_7 / aaron lewis_newport county afc_mansfield town_2023_7
3,Aaron Lewis,20/21,2021-01-02,Newport County,Lincoln City,NA,NA,2021-01-02,https://www.transfermarkt.com/aaron-lewis/profil/spieler/344014,2024-09-10,2024-09-07 14:27:45+00:00,transfermarkt/player_transfers/ players_transfer_history 2024-09-07 14:27:45 UTC 0 part 46797,344014,https://www.transfermarkt.com/newport-county/startseite/verein/3716/saison_id/2022,3716,202101023716344014,Aaron Lewis,1050378,1768,Newport County AFC,1680,Lincoln City FC,0,2021-01-02,2021-02-02,Back from Loan,0,EUR,,351797,aaron lewis_newport county_lincoln city_2021_1 / aaron lewis_newport county afc_lincoln city_2021_1
4,Aaron Lewis,20/21,2020-10-16,Lincoln City,Newport County,NA,NA,2021-06-30,https://www.transfermarkt.com/aaron-lewis/profil/spieler/344014,2024-09-10,2024-09-07 14:27:45+00:00,transfermarkt/player_transfers/ players_transfer_history 2024-09-07 14:27:45 UTC 0 part 46797,344014,https://www.transfermarkt.com/newport-county/startseite/verein/3716/saison_id/2022,3716,202010163716344014,Aaron Lewis,1141798,1680,Lincoln City FC,1768,Newport County AFC,0,2021-02-02,2023-07-11,Transfer,0,EUR,,351797,aaron lewis_lincoln city_newport county_2020_10 / aaron lewis_lincoln city_newport county afc_2021_2
8,Aaron Leya Iseka,22/23,2022-09-08,Barnsley FC,Adanaspor,1800000,NA,2025-06-30,https://www.transfermarkt.com/aaron-leya-iseka/profil/spieler/289587,2024-09-07,2024-09-07 14:27:45+00:00,transfermarkt/player_transfers/ players_transfer_history 2024-09-07 14:27:45 UTC 0 part 4426,289587,https://www.transfermarkt.com/fc-barnsley/startseite/verein/349/saison_id/2022,349,20220908349289587,Aaron Leya Iseka,1771427,1663,Barnsley FC,4504,Adanaspor FK,0,2022-09-08,2023-02-28,Loan,0,EUR,,278814,aaron iseka_barnsley_adanaspor_2022_9 / aaron iseka_barnsley_adanaspor fk_2022_9
9,Aaron Leya Iseka,21/22,2021-08-02,Toulouse,Barnsley FC,2500000,NA,2022-06-30,https://www.transfermarkt.com/aaron-leya-iseka/profil/spieler/289587,2024-09-07,2024-09-07 14:27:45+00:00,transfermarkt/player_transfers/ players_transfer_history 2024-09-07 14:27:45 UTC 0 part 4426,289587,https://www.transfermarkt.com/fc-barnsley/startseite/verein/349/saison_id/2022,349,20210802349289587,Aaron Leya Iseka,1381737,3780,Toulouse FC,1663,Barnsley FC,0,2021-08-02,2022-09-08,Transfer,0,EUR,,278814,aaron iseka_toulouse_barnsley_2021_8 / aaron iseka_toulouse_barnsley_2021_8
15,Aaron Leya Iseka,16/17,2017-06-30,Marseille,RSC Anderlecht,1250000,NA,2017-06-30,https://www.transfermarkt.com/aaron-leya-iseka/profil/spieler/289587,2024-09-07,2024-09-07 14:27:45+00:00,transfermarkt/player_transfers/ players_transfer_history 2024-09-07 14:27:45 UTC 0 part 4426,289587,https://www.transfermarkt.com/fc-barnsley/startseite/verein/349/saison_id/2022,349,20170630349289587,Aaron Leya Iseka,1401956,3771,Olympique Marseille,5068,Anderlecht,0,2017-06-30,,Back from Loan,0,EUR,,278814,aaron iseka_marseille_rsc anderlecht_2017_6 / aaron iseka_olympique marseille_anderlecht_2017_6
5,Aaron Leya Iseka,22/23,2023-06-30,Tuzlaspor,Barnsley FC,6e+05,NA,2023-06-30,https://www.transfermarkt.com/aaron-leya-iseka/profil/spieler/289587,2024-09-07,2024-09-07 14:27:45+00:00,transfermarkt/player_transfers/ players_transfer_history 2024-09-07 14:27:45 UTC 0 part 4426,289587,https://www.transfermarkt.com/fc-barnsley/startseite/verein/349/saison_id/2022,349,20230630349289587,Aaron Leya Iseka,1771429,4504,Adanaspor FK,1663,Barnsley FC,0,2023-02-28,2023-03-01,Back from Loan,0,EUR,,278814,aaron iseka_tuzlaspor_barnsley_2023_6 / aaron iseka_adanaspor fk_barnsley_2023_2
14,Aaron Leya Iseka,17/18,2017-07-01,RSC Anderlecht,Zulte Waregem,1250000,NA,2020-06-30,https://www.transfermarkt.com/aaron-leya-iseka/profil/spieler/289587,2024-09-07,2024-09-07 14:27:45+00:00,transfermarkt/player_transfers/ players_transfer_history 2024-09-07 14:27:45 UTC 0 part 4426,289587,https://www.transfermarkt.com/fc-barnsley/startseite/verein/349/saison_id/2022,349,20170701349289587,Aaron Leya Iseka,482203,5068,RSC Anderlecht,5091,SV Zulte-Waregem,1,2017-07-01,2018-06-30,Loan,0,,2017-07-05,278814,aaron iseka_rsc anderlecht_zulte waregem_2017_7 / aaron iseka_rsc anderlecht_sv zulte-waregem_2017_7
2,Aaron Leya Iseka,23/24,2024-01-29,Barnsley FC,OFI Crete FC,6e+05,NA,2025-06-30,https://www.transfermarkt.com/aaron-leya-iseka/profil/spieler/289587,2024-09-07,2024-09-07 14:27:45+00:00,transfermarkt/player_transfers/ players_transfer_history 2024-09-07 14:27:45 UTC 0 part 4426,289587,https://www.transfermarkt.com/fc-barnsley/startseite/verein/349/saison_id/2022,349,20240129349289587,Aaron Leya Iseka,2204974,1663,Barnsley FC,12517,OFI Crete FC,0,2024-01-29,2024-09-02,Free Transfer,0,EUR,,278814,aaron iseka_barnsley_ofi crete_2024_1 / aaron iseka_barnsley_ofi crete_2024_1
10,Aaron Leya Iseka,20/21,2021-06-30,FC Metz,Toulouse,2500000,NA,2021-06-30,https://www.transfermarkt.com/aaron-leya-iseka/profil/spieler/289587,2024-09-07,2024-09-07 14:27:45+00:00,transfermarkt/player_transfers/ players_transfer_history 2024-09-07 14:27:45 UTC 0 part 4426,289587,https://www.transfermarkt.com/fc-barnsley/startseite/verein/349/saison_id/2022,349,20210630349289587,Aaron Leya Iseka,1045939,3777,FC Metz,3780,Toulouse FC,0,2021-06-30,2021-08-02,Back from Loan,0,EUR,,278814,aaron iseka_metz_toulouse_2021_6 / aaron iseka_metz_toulouse_2021_6
13,Aaron Leya Iseka,17/18,2018-06-30,Zulte Waregem,RSC Anderlecht,2200000,NA,2018-06-30,https://www.transfermarkt.com/aaron-leya-iseka/profil/spieler/289587,2024-09-07,2024-09-07 14:27:45+00:00,transfermarkt/player_transfers/ players_transfer_history 2024-09-07 14:27:45 UTC 0 part 4426,289587,https://www.transfermarkt.com/fc-barnsley/startseite/verein/349/saison_id/2022,349,20180630349289587,Aaron Leya Iseka,482202,5091,SV Zulte-Waregem,5068,RSC Anderlecht,0,2018-07-01,2018-07-01,Back from Loan,0,,2017-07-05,278814,aaron iseka_zulte waregem_rsc anderlecht_2018_6 / aaron iseka_sv zulte-waregem_rsc anderlecht_2018_7
1,Aaron Leya Iseka,23/24,2024-06-30,Hapoel Hadera,Barnsley FC,NA,NA,2024-06-30,https://www.transfermarkt.com/aaron-leya-iseka/profil/spieler/289587,2023-10-01,2023-09-30 22:31:31+00:00,,289587,https://www.transfermarkt.com/fc-barnsley/startseite/verein/349/saison_id/2022,349,20240630349289587,Aaron Leya Iseka,2122496,13347,Hapoel Eran Hadera FC,1663,Barnsley FC,0,2023-12-31,2024-01-29,Back from Loan,0,EUR,,278814,aaron iseka_hapoel hadera_barnsley_2024_6 / aaron iseka_hapoel eran hadera_barnsley_2023_12
4,Aaron Leya Iseka,23/24,2023-09-20,Barnsley FC,Hapoel Hadera,6e+05,NA,2025-06-30,https://www.transfermarkt.com/aaron-leya-iseka/profil/spieler/289587,2024-09-07,2024-09-07 14:27:45+00:00,transfermarkt/player_transfers/ players_transfer_history 2024-09-07 14:27:45 UTC 0 part 4426,289587,https://www.transfermarkt.com/fc-barnsley/startseite/verein/349/saison_id/2022,349,20230920349289587,Aaron Leya Iseka,2122495,1663,Barnsley FC,13347,Hapoel Eran Hadera FC,0,2023-09-20,2023-12-31,Loan,0,EUR,,278814,aaron iseka_barnsley_hapoel hadera_2023_9 / aaron iseka_barnsley_hapoel eran hadera_2023_9
11,Aaron Leya Iseka,20/21,2020-10-30,Toulouse,FC Metz,2e+06,NA,2022-06-30,https://www.transfermarkt.com/aaron-leya-iseka/profil/spieler/289587,2024-09-07,2024-09-07 14:27:45+00:00,transfermarkt/player_transfers/ players_transfer_history 2024-09-07 14:27:45 UTC 0 part 4426,289587,https://www.transfermarkt.com/fc-barnsley/startseite/verein/349/saison_id/2022,349,20201030349289587,Aaron Leya Iseka,1045938,3780,Toulouse,3777,Metz,0,2020-10-30,2021-06-30,Loan,0,EUR,,278814,aaron iseka_toulouse_metz_2020_10 / aaron iseka_toulouse_metz_2020_10
1,Aaron Leya Iseka,24/25,2024-09-02,OFI Crete FC,CSKA-Sofia,5e+05,1200000,2025-06-30,https://www.transfermarkt.com/aaron-leya-iseka/profil/spieler/289587,2024-09-07,2024-09-07 14:27:45+00:00,transfermarkt/player_transfers/ players_transfer_history 2024-09-07 14:27:45 UTC 0 part 4426,289587,https://www.transfermarkt.com/fc-barnsley/startseite/verein/349/saison_id/2022,349,20240902349289587,Aaron Leya Iseka,2435162,12517,OFI Crete FC,9219,PFC CSKA Sofia,0,2024-09-02,,Transfer,0,EUR,,278814,aaron iseka_ofi crete_cska-sofia_2024_9 / aaron iseka_ofi crete_pfc cska sofia_2024_9
