row_ind,player_name,season,transfer_date,team_from,team_to,market_value,transfer_value,contract_expiry,player_url,query_date,timestamp,blob,player_id,teams_url,team_id,player_transfer_id,ID,nombre,transferId,fromTeamId,fromTeamName,toTeamId,toTeamName,active,startDate,endDate,type,value,currency,announceDate,playerId
2,abdelhak abdelhafid,23/24,2023-07-30,cs constantine,js saoura,250000,0,NA,https://www.transfermarkt.com/abdelhak-abdelhafid/profil/spieler/354973,2024-09-09,2024-09-07 14:27:45+00:00,transfermarkt/player_transfers/ players_transfer_history 2024-09-07 14:27:45 UTC 0 part 21165,354973,https://www.transfermarkt.com/cs-constantine/startseite/verein/30685/saison_id/2022,30685,2023073030685354973,cs constantine_js saoura_2023_7,abdelhak abdelhafid,2004855,15884,cs constantine,16004,js saoura,0,2023-07-30,2024-09-11,Transfer,0,EUR,,554890
3,abdelhak debbari,19/20,2019-07-10,mo bejaia,es setif,2e+05,NA,2020-06-30,https://www.transfermarkt.com/abdellah-debbari/profil/spieler/456213,2024-09-10,2024-09-07 14:27:45+00:00,transfermarkt/player_transfers/ players_transfer_history 2024-09-07 14:27:45 UTC 0 part 44671,456213,https://www.transfermarkt.com/aso-chlef/startseite/verein/13364/saison_id/2022,13364,2019071013364456213,mo bejaia_es setif_2019_7,abdellah debbari,784597,15906,mo bejaia,15885,es setif,0,2019-07-10,2022-08-25,Transfer,0,EUR,,450903
4,abdelhak debbari,18/19,2018-07-01,usm el harrach,mo bejaia,225000,NA,NA,https://www.transfermarkt.com/abdellah-debbari/profil/spieler/456213,2024-09-10,2024-09-07 14:27:45+00:00,transfermarkt/player_transfers/ players_transfer_history 2024-09-07 14:27:45 UTC 0 part 44671,456213,https://www.transfermarkt.com/aso-chlef/startseite/verein/13364/saison_id/2022,13364,2018070113364456213,usm el harrach_mo bejaia_2018_7,abdellah debbari,615123,15913,usm el harrach,15906,mo bejaia,0,2018-07-01,2019-07-10,Transfer,0,EUR,,450903
4,abdelhakim amokrane,19/20,2019-07-01,mo bejaia,cs constantine,250000,NA,2020-06-30,https://www.transfermarkt.com/abdelhakim-amokrane/profil/spieler/265601,2024-09-09,2024-09-07 14:27:45+00:00,transfermarkt/player_transfers/ players_transfer_history 2024-09-07 14:27:45 UTC 0 part 31273,265601,https://www.transfermarkt.com/us-monastir/startseite/verein/9890/saison_id/2022,9890,201907019890265601,mo bejaia_cs constantine_2019_7,abdelhakim amokrane,774479,15906,mo bejaia,15884,cs constantine,0,2019-07-01,2021-08-22,Transfer,0,EUR,,207003
5,abdelhakim amokrane,18/19,2018-07-01,es setif,mo bejaia,250000,NA,NA,https://www.transfermarkt.com/abdelhakim-amokrane/profil/spieler/265601,2024-09-09,2024-09-07 14:27:45+00:00,transfermarkt/player_transfers/ players_transfer_history 2024-09-07 14:27:45 UTC 0 part 31273,265601,https://www.transfermarkt.com/us-monastir/startseite/verein/9890/saison_id/2022,9890,201807019890265601,es setif_mo bejaia_2018_7,abdelhakim amokrane,616325,15885,es setif,15906,mo bejaia,0,2018-07-01,2019-07-01,Transfer,0,EUR,,207003
7,abdelhakim amokrane,15/16,2015-07-01,es setif,drb tadjenanet,NA,NA,2017-06-30,https://www.transfermarkt.com/abdelhakim-amokrane/profil/spieler/265601,2024-09-09,2024-09-07 14:27:45+00:00,transfermarkt/player_transfers/ players_transfer_history 2024-09-07 14:27:45 UTC 0 part 31273,265601,https://www.transfermarkt.com/us-monastir/startseite/verein/9890/saison_id/2022,9890,201507019890265601,es setif_drb tadjenanet_2015_7,abdelhakim amokrane,2944,15885,es setif,27004,drb tadjenanet,0,2015-07-01,2015-12-30,Loan,0,,2015-08-15,207003
6,abdelhakim amokrane,15/16,2015-12-30,drb tadjenanet,es setif,1e+05,NA,2016-06-30,https://www.transfermarkt.com/abdelhakim-amokrane/profil/spieler/265601,2024-09-09,2024-09-07 14:27:45+00:00,transfermarkt/player_transfers/ players_transfer_history 2024-09-07 14:27:45 UTC 0 part 31273,265601,https://www.transfermarkt.com/us-monastir/startseite/verein/9890/saison_id/2022,9890,201512309890265601,drb tadjenanet_es setif_2015_12,abdelhakim amokrane,1034133,27004,drb tadjenanet,15885,es setif,0,2015-12-30,2018-07-01,Back from Loan,0,EUR,,207003
4,abdelhakim sameur,17/18,2017-07-28,cs constantine,cr belouizdad,4e+05,NA,NA,https://www.transfermarkt.com/abdelhak-sameur/profil/spieler/233849,2024-09-08,2024-09-07 14:27:45+00:00,transfermarkt/player_transfers/ players_transfer_history 2024-09-07 14:27:45 UTC 0 part 12407,233849,https://www.transfermarkt.com/usm-khenchela/startseite/verein/42093/saison_id/2022,42093,2017072842093233849,cs constantine_cr belouizdad_2017_7,abdelhakim sameur,1263468,15884,cs constantine,15883,cr belouizdad,0,2017-07-28,2018-01-14,Transfer,0,EUR,,119737
6,abdelhakim sameur,10/11,2010-07-01,usm khenchela,wa tlemcen,NA,NA,NA,https://www.transfermarkt.com/abdelhak-sameur/profil/spieler/233849,2024-09-08,2024-09-07 14:27:45+00:00,transfermarkt/player_transfers/ players_transfer_history 2024-09-07 14:27:45 UTC 0 part 12407,233849,https://www.transfermarkt.com/usm-khenchela/startseite/verein/42093/saison_id/2022,42093,2010070142093233849,usm khenchela_wa tlemcen_2010_7,abdelhakim sameur,1263462,15928,usm khenchela,15896,wa tlemcen,0,2010-07-01,2013-07-01,Transfer,0,EUR,,119737
5,abdelhakim sameur,13/14,2013-07-03,wa tlemcen,cs constantine,250000,0,NA,https://www.transfermarkt.com/abdelhak-sameur/profil/spieler/233849,2024-09-08,2024-09-07 14:27:45+00:00,transfermarkt/player_transfers/ players_transfer_history 2024-09-07 14:27:45 UTC 0 part 12407,233849,https://www.transfermarkt.com/usm-khenchela/startseite/verein/42093/saison_id/2022,42093,2013070342093233849,wa tlemcen_cs constantine_2013_7,abdelhakim sameur,1263464,15896,wa tlemcen,15884,cs constantine,0,2013-07-01,2017-07-28,Transfer,0,EUR,,119737
4,abdelhamid brahimi,22/23,2022-08-05,rc kouba,usm khenchela,NA,0,NA,https://www.transfermarkt.com/abdelhamid-brahimi/profil/spieler/326631,2024-09-10,2024-09-07 14:27:45+00:00,transfermarkt/player_transfers/ players_transfer_history 2024-09-07 14:27:45 UTC 0 part 40261,326631,https://www.transfermarkt.com/usm-khenchela/startseite/verein/42093/saison_id/2022,42093,2022080542093326631,rc kouba_usm khenchela_2022_8,abdelhamid brahimi,1742029,15909,rc kouba,15928,usm khenchela,0,2022-08-05,2023-08-17,Transfer,0,EUR,,337104
3,abdelhamid brahimi,23/24,2023-08-17,usm khenchela,us souf,1e+05,0,NA,https://www.transfermarkt.com/abdelhamid-brahimi/profil/spieler/326631,2024-09-10,2024-09-07 14:27:45+00:00,transfermarkt/player_transfers/ players_transfer_history 2024-09-07 14:27:45 UTC 0 part 40261,326631,https://www.transfermarkt.com/usm-khenchela/startseite/verein/42093/saison_id/2022,42093,2023081742093326631,usm khenchela_us souf_2023_8,abdelhamid brahimi,2064684,15928,usm khenchela,71656,us souf,0,2023-08-17,2024-02-06,Transfer,0,EUR,,337104
2,abdeljalil saad,16/17,2016-12-30,mc saida,js saoura,1e+05,NA,NA,https://www.transfermarkt.com/abdeljalil-saad/profil/spieler/252431,2024-09-07,2024-09-07 14:27:45+00:00,transfermarkt/player_transfers/ players_transfer_history 2024-09-07 14:27:45 UTC 0 part 2200,252431,https://www.transfermarkt.com/js-saoura/startseite/verein/37160/saison_id/2022,37160,2016123037160252431,mc saida_js saoura_2016_12,abdeldjalil saad,1033100,15905,mc saida,16004,js saoura,0,2016-12-30,2024-08-09,Transfer,0,EUR,,245601
3,abdeljalil saad,15/16,2015-07-01,msp batna,mc saida,25000,0,NA,https://www.transfermarkt.com/abdeljalil-saad/profil/spieler/252431,2024-09-07,2024-09-07 14:27:45+00:00,transfermarkt/player_transfers/ players_transfer_history 2024-09-07 14:27:45 UTC 0 part 2200,252431,https://www.transfermarkt.com/js-saoura/startseite/verein/37160/saison_id/2022,37160,2015070137160252431,msp batna_mc saida_2015_7,abdeldjalil saad,1033089,15915,msp batna,15905,mc saida,0,2015-07-01,2016-12-30,Transfer,0,EUR,,245601
6,abdelkabir ouadi,18/19,2018-07-01,raja casablanca,ittihad tanger,350000,0,NA,https://www.transfermarkt.com/abdelkabir-el-ouadi/profil/spieler/239291,2024-09-09,2024-09-07 14:27:45+00:00,transfermarkt/player_transfers/ players_transfer_history 2024-09-07 14:27:45 UTC 0 part 23530,239291,https://www.transfermarkt.com/coca-cola-fc/startseite/verein/68770/saison_id/2022,68770,2018070168770239291,raja casablanca_ittihad tanger_2018_7,abdelkbir ouadi,617125,16180,raja casablanca,16173,ittihad tanger,0,2018-07-01,2019-08-29,Free Transfer,0,EUR,,295924
3,abdelkader bedrane,16/17,2016-07-01,usm blida,es setif,225000,NA,NA,https://www.transfermarkt.com/abdelkader-bedrane/profil/spieler/376649,2024-09-10,2024-09-07 14:27:45+00:00,transfermarkt/player_transfers/ players_transfer_history 2024-09-07 14:27:45 UTC 0 part 36873,376649,https://www.transfermarkt.com/damac-fc/startseite/verein/50532/saison_id/2022,50532,2016070150532376649,usm blida_es setif_2016_7,abdelkader bedrane,1034175,15895,usm blida,15885,es setif,0,2016-07-01,2019-07-01,Transfer,0,EUR,,395767
2,abdelkader belharrane,21/22,2021-10-20,cr belouizdad,usm alger,1e+05,NA,2022-07-01,https://www.transfermarkt.com/abdelkader-belharrane/profil/spieler/592395,2024-09-10,2024-09-07 14:27:45+00:00,transfermarkt/player_transfers/ players_transfer_history 2024-09-07 14:27:45 UTC 0 part 45743,592395,https://www.transfermarkt.com/usm-algier/startseite/verein/6772/saison_id/2022,6772,202110206772592395,cr belouizdad_usm alger_2021_10,abdelkader belharrane,2075791,15883,cr belouizdad,15893,usm alger,0,2021-10-20,2023-08-24,Transfer,0,EUR,,561869
2,abdelkader boussaid,20/21,2020-10-04,aso chlef,jsm skikda,175000,NA,NA,https://www.transfermarkt.com/abdelkader-boussaid/profil/spieler/271473,2024-09-08,2024-09-07 14:27:45+00:00,transfermarkt/player_transfers/ players_transfer_history 2024-09-07 14:27:45 UTC 0 part 16719,271473,https://www.transfermarkt.com/aso-chlef/startseite/verein/13364/saison_id/2022,13364,2020100413364271473,aso chlef_jsm skikda_2020_10,abdelkader boussaid,1064089,15881,aso chlef,15925,jsm skikda,0,2020-10-04,2021-09-16,Transfer,0,EUR,,206097
2,abdelkader boussaid,20/21,2020-10-04,aso chlef,jsm skikda,175000,NA,NA,https://www.transfermarkt.com/abdelkader-boussaid/profil/spieler/271473,2024-09-08,2024-09-07 14:27:45+00:00,transfermarkt/player_transfers/ players_transfer_history 2024-09-07 14:27:45 UTC 0 part 16719,271473,https://www.transfermarkt.com/aso-chlef/startseite/verein/13364/saison_id/2022,13364,2020100413364271473,aso chlef_jsm skikda_2020_10,abdelkader kaibou,1029024,15881,aso chlef,15925,jsm skikda,0,2020-10-04,2021-09-14,Transfer,0,EUR,,589413
5,abdelkader boutiche,21/22,2021-09-03,mc oran,es setif,4e+05,0,NA,https://www.transfermarkt.com/abdelkader-boutiche/profil/spieler/429155,2024-09-10,2024-09-07 14:27:45+00:00,transfermarkt/player_transfers/ players_transfer_history 2024-09-07 14:27:45 UTC 0 part 37984,429155,https://www.transfermarkt.com/us-monastir/startseite/verein/9890/saison_id/2022,9890,202109039890429155,mc oran_es setif_2021_9,abdelkader boutiche,1445073,15889,mc oran,15885,es setif,0,2021-09-03,2022-08-15,Transfer,0,EUR,,454519
4,abdelkader kaibou,20/21,2020-10-04,aso chlef,jsm skikda,2e+05,NA,NA,https://www.transfermarkt.com/abdelkader-kaibou/profil/spieler/551560,2024-09-07,2024-09-07 14:27:45+00:00,transfermarkt/player_transfers/ players_transfer_history 2024-09-07 14:27:45 UTC 0 part 3301,551560,https://www.transfermarkt.com/mouloudia-club-doujda/startseite/verein/22941/saison_id/2022,22941,2020100422941551560,aso chlef_jsm skikda_2020_10,abdelkader boussaid,1064089,15881,aso chlef,15925,jsm skikda,0,2020-10-04,2021-09-16,Transfer,0,EUR,,206097
4,abdelkader kaibou,20/21,2020-10-04,aso chlef,jsm skikda,2e+05,NA,NA,https://www.transfermarkt.com/abdelkader-kaibou/profil/spieler/551560,2024-09-07,2024-09-07 14:27:45+00:00,transfermarkt/player_transfers/ players_transfer_history 2024-09-07 14:27:45 UTC 0 part 3301,551560,https://www.transfermarkt.com/mouloudia-club-doujda/startseite/verein/22941/saison_id/2022,22941,2020100422941551560,aso chlef_jsm skikda_2020_10,abdelkader kaibou,1029024,15881,aso chlef,15925,jsm skikda,0,2020-10-04,2021-09-14,Transfer,0,EUR,,589413
4,abdelkader morcely,21/22,2021-09-18,usm bel abbes,mc el eulma,125000,0,NA,https://www.transfermarkt.com/abdelkader-morcely/profil/spieler/509309,2024-09-08,2024-09-07 14:27:45+00:00,transfermarkt/player_transfers/ players_transfer_history 2024-09-07 14:27:45 UTC 0 part 18961,509309,https://www.transfermarkt.com/mc-el-bayadh/startseite/verein/64129/saison_id/2022,64129,2021091864129509309,usm bel abbes_mc el eulma_2021_9,abdelkader morcely,1748008,15985,usm bel abbes,15904,mc el eulma,0,2021-09-18,2022-08-23,Transfer,0,EUR,,519176
10,abdelkadir salhi,16/17,2016-07-11,aso chlef,cr belouizdad,5e+05,NA,2017-06-30,https://www.transfermarkt.com/abdelkader-salhi/profil/spieler/295101,2024-09-10,2024-09-07 14:27:45+00:00,transfermarkt/player_transfers/ players_transfer_history 2024-09-07 14:27:45 UTC 0 part 37985,295101,https://www.transfermarkt.com/bergantinos-fc/startseite/verein/16055/saison_id/2022,16055,2016071116055295101,aso chlef_cr belouizdad_2016_7,abdelkadir salhi,1263333,15881,aso chlef,15883,cr belouizdad,0,2016-07-11,2017-06-30,Loan,0,EUR,,276791
9,abdelkadir salhi,16/17,2017-06-30,cr belouizdad,aso chlef,350000,NA,2017-06-30,https://www.transfermarkt.com/abdelkader-salhi/profil/spieler/295101,2024-09-10,2024-09-07 14:27:45+00:00,transfermarkt/player_transfers/ players_transfer_history 2024-09-07 14:27:45 UTC 0 part 37985,295101,https://www.transfermarkt.com/bergantinos-fc/startseite/verein/16055/saison_id/2022,16055,2017063016055295101,cr belouizdad_aso chlef_2017_6,abdelkadir salhi,1263334,15883,cr belouizdad,15881,aso chlef,0,2017-06-30,2017-07-01,Back from Loan,0,EUR,,276791
7,abdelkadir salhi,18/19,2018-07-01,cr belouizdad,js kabylie,550000,NA,NA,https://www.transfermarkt.com/abdelkader-salhi/profil/spieler/295101,2024-09-10,2024-09-07 14:27:45+00:00,transfermarkt/player_transfers/ players_transfer_history 2024-09-07 14:27:45 UTC 0 part 37985,295101,https://www.transfermarkt.com/bergantinos-fc/startseite/verein/16055/saison_id/2022,16055,2018070116055295101,cr belouizdad_js kabylie_2018_7,abdelkadir salhi,616410,15883,cr belouizdad,15887,js kabylie,0,2018-07-01,2020-01-01,Transfer,0,EUR,,276791
8,abdelkadir salhi,17/18,2017-07-01,aso chlef,cr belouizdad,350000,NA,NA,https://www.transfermarkt.com/abdelkader-salhi/profil/spieler/295101,2024-09-10,2024-09-07 14:27:45+00:00,transfermarkt/player_transfers/ players_transfer_history 2024-09-07 14:27:45 UTC 0 part 37985,295101,https://www.transfermarkt.com/bergantinos-fc/startseite/verein/16055/saison_id/2022,16055,2017070116055295101,aso chlef_cr belouizdad_2017_7,abdelkadir salhi,1034108,15881,aso chlef,15883,cr belouizdad,0,2017-07-01,2018-07-01,Transfer,0,EUR,,276791
3,abdelkrim allaoui,22/23,2022-07-03,js saoura,mc el bayadh,25000,0,NA,https://www.transfermarkt.com/abdelkrim-allaoui/profil/spieler/837729,2024-09-08,2024-09-07 14:27:45+00:00,transfermarkt/player_transfers/ players_transfer_history 2024-09-07 14:27:45 UTC 0 part 20050,837729,https://www.transfermarkt.com/mc-el-bayadh/startseite/verein/64129/saison_id/2022,64129,2022070364129837729,js saoura_mc el bayadh_2022_7,abdelkrim allaoui,1677544,16004,js saoura,27002,mc el bayadh,0,2022-07-03,2023-08-20,Transfer,0,EUR,,705917
4,abdelkrim zouari,18/19,2018-12-31,usm bel abbes,usm alger,350000,0,NA,https://www.transfermarkt.com/abdelkrim-zouari/profil/spieler/303548,2024-09-09,2024-09-07 14:27:45+00:00,transfermarkt/player_transfers/ players_transfer_history 2024-09-07 14:27:45 UTC 0 part 25719,303548,https://www.transfermarkt.com/usm-algier/startseite/verein/6772/saison_id/2022,6772,201812316772303548,usm bel abbes_usm alger_2018_12,abdelkrim zouari,712037,15985,usm bel abbes,15893,usm alger,0,2018-12-31,2023-08-01,Transfer,0,EUR,,489414
2,abdellah meddah,22/23,2022-08-19,aso chlef,usm khenchela,150000,0,NA,https://www.transfermarkt.com/abdellah-meddah/profil/spieler/840257,2024-09-08,2024-09-07 14:27:45+00:00,transfermarkt/player_transfers/ players_transfer_history 2024-09-07 14:27:45 UTC 0 part 12409,840257,https://www.transfermarkt.com/usm-khenchela/startseite/verein/42093/saison_id/2022,42093,2022081942093840257,aso chlef_usm khenchela_2022_8,abdellah meddah,1741133,15881,aso chlef,15928,usm khenchela,0,2022-08-19,2024-07-10,Transfer,0,EUR,,725766
5,abdellah zoubir,13/14,2013-08-30,istres,hibernian,2e+05,NA,2015-06-30,https://www.transfermarkt.com/abdellah-zoubir/profil/spieler/256973,2024-09-10,2024-09-07 14:27:45+00:00,transfermarkt/player_transfers/ players_transfer_history 2024-09-07 14:27:45 UTC 0 part 42447,256973,https://www.transfermarkt.com/qaraba%C4%9F-fk/startseite/verein/10625/saison_id/2022,10625,2013083010625256973,istres_hibernian_2013_8,abdellah zoubir,107933,3784,istres,8514,hibernian,0,2013-08-30,2014-07-01,Loan,0,,2013-09-04,31394
3,abdelmajid haouachi,21/22,2022-01-31,cs hammam-lif,stade tunisien,25000,NA,2023-06-30,https://www.transfermarkt.com/abdelmajid-haouachi/profil/spieler/634700,2024-09-08,2024-09-07 14:27:45+00:00,transfermarkt/player_transfers/ players_transfer_history 2024-09-07 14:27:45 UTC 0 part 6745,634700,https://www.transfermarkt.com/stade-tunisien/startseite/verein/4812/saison_id/2022,4812,202201314812634700,cs hammam-lif_stade tunisien_2022_1,abdelmajid haouachi,1579873,16226,cs hammam-lif,16235,stade tunisien,0,2022-01-31,2024-08-01,Transfer,0,EUR,,594358
4,abdelmajid haouachi,21/22,2021-07-01,as gabes,cs hammam-lif,NA,NA,NA,https://www.transfermarkt.com/abdelmajid-haouachi/profil/spieler/634700,2024-09-08,2024-09-07 14:27:45+00:00,transfermarkt/player_transfers/ players_transfer_history 2024-09-07 14:27:45 UTC 0 part 6745,634700,https://www.transfermarkt.com/stade-tunisien/startseite/verein/4812/saison_id/2022,4812,202107014812634700,as gabes_cs hammam-lif_2021_7,abdelmajid haouachi,1477957,16244,as gabes,16226,cs hammam-lif,0,2021-07-01,2022-01-31,Transfer,0,EUR,,594358
2,abdelmoumen chikhi,22/23,2022-08-11,js kabylie,cr belouizdad,450000,0,NA,https://www.transfermarkt.com/abdelmoumen-chikhi/profil/spieler/678043,2024-09-10,2024-09-07 14:27:45+00:00,transfermarkt/player_transfers/ players_transfer_history 2024-09-07 14:27:45 UTC 0 part 47884,678043,https://www.transfermarkt.com/cr-belouizdad/startseite/verein/13365/saison_id/2022,13365,2022081113365678043,js kabylie_cr belouizdad_2022_8,abdelmoumen chikhi,1737867,15887,js kabylie,15883,cr belouizdad,0,2022-08-11,2023-08-19,Transfer,0,EUR,,621672
3,abdelmoumen chikhi,20/21,2020-10-06,nc magra,js kabylie,175000,NA,NA,https://www.transfermarkt.com/abdelmoumen-chikhi/profil/spieler/678043,2024-09-10,2024-09-07 14:27:45+00:00,transfermarkt/player_transfers/ players_transfer_history 2024-09-07 14:27:45 UTC 0 part 47884,678043,https://www.transfermarkt.com/cr-belouizdad/startseite/verein/13365/saison_id/2022,13365,2020100613365678043,nc magra_js kabylie_2020_10,abdelmoumen chikhi,1068173,27008,nc magra,15887,js kabylie,0,2020-10-06,2022-08-11,Free Transfer,0,EUR,,621672
2,abdelmoumen sifour,21/22,2021-10-01,usm alger,rc arbaa,125000,NA,NA,https://www.transfermarkt.com/abdelmoumen-sifour/profil/spieler/475760,2024-09-09,2024-09-07 14:27:45+00:00,transfermarkt/player_transfers/ players_transfer_history 2024-09-07 14:27:45 UTC 0 part 22339,475760,https://www.transfermarkt.com/rc-arbaa/startseite/verein/37683/saison_id/2022,37683,2021100137683475760,usm alger_rc arbaa_2021_10,abdelmoumene sifour,1519476,15893,usm alger,15998,rc arbaa,0,2021-10-01,2023-08-20,Transfer,0,EUR,,519517
6,abdelmoumene djabou,15/16,2016-01-07,africain,es setif,1400000,0,NA,https://www.transfermarkt.com/abdelmoumene-djabou/profil/spieler/83989,2024-09-09,2024-09-07 14:27:45+00:00,transfermarkt/player_transfers/ players_transfer_history 2024-09-07 14:27:45 UTC 0 part 32358,83989,https://www.transfermarkt.com/es-setif/startseite/verein/18272/saison_id/2022,18272,201601071827283989,africain_es setif_2016_1,abdelmoumene djabou,1034066,16225,africain,15885,es setif,0,2016-01-07,2018-01-30,Transfer,0,EUR,,119386
3,abderaouf chouiter,19/20,2019-07-26,na hussein dey,mc oran,250000,NA,NA,https://www.transfermarkt.com/abderaouf-chouiter/profil/spieler/479729,2024-09-09,2024-09-07 14:27:45+00:00,transfermarkt/player_transfers/ players_transfer_history 2024-09-07 14:27:45 UTC 0 part 24638,479729,https://www.transfermarkt.com/hb-chelghoum-laid/startseite/verein/51959/saison_id/2022,51959,2019072651959479729,na hussein dey_mc oran_2019_7,abderraouf chouiter,803367,15890,na hussein dey,15889,mc oran,0,2019-07-26,2020-09-09,Transfer,0,EUR,,512322
2,abderaouf chouiter,20/21,2020-09-09,mc oran,na hussein dey,150000,NA,NA,https://www.transfermarkt.com/abderaouf-chouiter/profil/spieler/479729,2024-09-09,2024-09-07 14:27:45+00:00,transfermarkt/player_transfers/ players_transfer_history 2024-09-07 14:27:45 UTC 0 part 24638,479729,https://www.transfermarkt.com/hb-chelghoum-laid/startseite/verein/51959/saison_id/2022,51959,2020090951959479729,mc oran_na hussein dey_2020_9,abderraouf chouiter,1034465,15889,mc oran,15890,na hussein dey,0,2020-09-09,2022-08-23,Transfer,0,EUR,,512322
4,abderaouf chouiter,17/18,2017-07-01,us beni douala,na hussein dey,NA,NA,NA,https://www.transfermarkt.com/abderaouf-chouiter/profil/spieler/479729,2024-09-09,2024-09-07 14:27:45+00:00,transfermarkt/player_transfers/ players_transfer_history 2024-09-07 14:27:45 UTC 0 part 24638,479729,https://www.transfermarkt.com/hb-chelghoum-laid/startseite/verein/51959/saison_id/2022,51959,2017070151959479729,us beni douala_na hussein dey_2017_7,abderraouf chouiter,1034464,27006,us beni douala,15890,na hussein dey,0,2017-07-01,2019-07-26,Transfer,0,EUR,,512322
3,abderrahim hamra,17/18,2017-07-16,usm alger,drb tadjenanet,50000,NA,2023-06-30,https://www.transfermarkt.com/abderrahim-hamra/profil/spieler/475749,2024-09-08,2024-09-07 14:27:45+00:00,transfermarkt/player_transfers/ players_transfer_history 2024-09-07 14:27:45 UTC 0 part 17853,475749,https://www.transfermarkt.com/aso-chlef/startseite/verein/13364/saison_id/2022,13364,2017071613364475749,usm alger_drb tadjenanet_2017_7,abderrahim hamra,1034568,15893,usm alger,27004,drb tadjenanet,0,2017-07-16,2018-06-30,Loan,0,EUR,,519510
2,abderrahim hamra,17/18,2018-06-30,drb tadjenanet,usm alger,1e+05,NA,2018-06-30,https://www.transfermarkt.com/abderrahim-hamra/profil/spieler/475749,2024-09-08,2024-09-07 14:27:45+00:00,transfermarkt/player_transfers/ players_transfer_history 2024-09-07 14:27:45 UTC 0 part 17853,475749,https://www.transfermarkt.com/aso-chlef/startseite/verein/13364/saison_id/2022,13364,2018063013364475749,drb tadjenanet_usm alger_2018_6,abderrahim hamra,1034569,27004,drb tadjenanet,15893,usm alger,0,2018-06-30,2023-01-01,Back from Loan,0,EUR,,519510
3,abderrahmane bacha,22/23,2023-01-01,usm alger,usm khenchela,NA,NA,NA,https://www.transfermarkt.com/abderrahmane-bacha/profil/spieler/1072541,2024-09-09,2024-09-07 14:27:45+00:00,transfermarkt/player_transfers/ players_transfer_history 2024-09-07 14:27:45 UTC 0 part 29023,1072541,https://www.transfermarkt.com/usm-khenchela/startseite/verein/42093/saison_id/2022,42093,20230101420931072541,usm alger_usm khenchela_2023_1,abderrahmane bacha,1886796,15893,usm alger,15928,usm khenchela,0,2023-01-01,2023-06-30,Transfer,0,EUR,,859809
2,abderrahmane bacha,22/23,2023-06-30,usm khenchela,usm alger,NA,NA,2023-06-30,https://www.transfermarkt.com/abderrahmane-bacha/profil/spieler/1072541,2024-09-09,2024-09-07 14:27:45+00:00,transfermarkt/player_transfers/ players_transfer_history 2024-09-07 14:27:45 UTC 0 part 29023,1072541,https://www.transfermarkt.com/usm-khenchela/startseite/verein/42093/saison_id/2022,42093,20230630420931072541,usm khenchela_usm alger_2023_6,abderrahmane bacha,2071278,15928,usm khenchela,15893,usm alger,0,2023-06-30,2024-09-03,Transfer,0,EUR,,859809
6,abderrahmane bourdim,16/17,2017-06-30,js saoura,usm alger,375000,NA,2017-06-30,https://www.transfermarkt.com/abderrahmane-bourdim/profil/spieler/262224,2024-09-10,2024-09-07 14:27:45+00:00,transfermarkt/player_transfers/ players_transfer_history 2024-09-07 14:27:45 UTC 0 part 44674,262224,https://www.transfermarkt.com/cr-belouizdad/startseite/verein/13365/saison_id/2022,13365,2017063013365262224,js saoura_usm alger_2017_6,abderrahmane bourdim,1263887,16004,js saoura,15893,usm alger,0,2017-06-30,2017-07-01,Back from Loan,0,EUR,,336532
5,abderrahmane bourdim,17/18,2017-07-01,usm alger,js saoura,375000,NA,NA,https://www.transfermarkt.com/abderrahmane-bourdim/profil/spieler/262224,2024-09-10,2024-09-07 14:27:45+00:00,transfermarkt/player_transfers/ players_transfer_history 2024-09-07 14:27:45 UTC 0 part 44674,262224,https://www.transfermarkt.com/cr-belouizdad/startseite/verein/13365/saison_id/2022,13365,2017070113365262224,usm alger_js saoura_2017_7,abderrahmane bourdim,1032996,15893,usm alger,16004,js saoura,0,2017-07-01,2018-07-01,Transfer,0,EUR,,336532
7,abderrahmane bourdim,16/17,2016-07-02,usm alger,js saoura,175000,NA,2018-06-30,https://www.transfermarkt.com/abderrahmane-bourdim/profil/spieler/262224,2024-09-10,2024-09-07 14:27:45+00:00,transfermarkt/player_transfers/ players_transfer_history 2024-09-07 14:27:45 UTC 0 part 44674,262224,https://www.transfermarkt.com/cr-belouizdad/startseite/verein/13365/saison_id/2022,13365,2016070213365262224,usm alger_js saoura_2016_7,abderrahmane bourdim,1263885,15893,usm alger,16004,js saoura,0,2016-07-02,2017-06-30,Loan,0,EUR,,336532
9,abderrahmane bourdim,15/16,2015-07-01,usm alger,rc relizane,50000,NA,2018-06-30,https://www.transfermarkt.com/abderrahmane-bourdim/profil/spieler/262224,2024-09-10,2024-09-07 14:27:45+00:00,transfermarkt/player_transfers/ players_transfer_history 2024-09-07 14:27:45 UTC 0 part 44674,262224,https://www.transfermarkt.com/cr-belouizdad/startseite/verein/13365/saison_id/2022,13365,2015070113365262224,usm alger_rc relizane_2015_7,abderrahmane bourdim,1263882,15893,usm alger,16034,rc relizane,0,2015-07-01,2016-06-30,Loan,0,EUR,,336532
